event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761205390.119,10.128.97.1,41821,A,raspberrypi,1761205393.223,-63.60,,,,
RAW,1761205390.628,10.128.97.1,41821,A,raspberrypi,1761205393.724,-58.00,,,,
RAW,1761205391.140,10.128.97.1,41821,A,raspberrypi,1761205394.225,-59.60,,,,
RAW,1761205391.653,10.128.97.1,41821,A,raspberrypi,1761205394.726,-61.50,,,,
RAW,1761205392.213,10.128.97.1,41821,A,raspberrypi,1761205395.227,-62.60,,,,
RAW,1761205392.678,10.128.97.1,41821,A,raspberrypi,1761205395.729,-63.10,,,,
RAW,1761205393.190,10.128.97.1,41821,A,raspberrypi,1761205396.229,-58.00,,,,
LEG_VAST,1761205393.245,,,A,raspberrypi,,,mean,20,6.500,-58.56
RAW,1761205393.598,10.128.97.1,41821,A,raspberrypi,1761205396.730,-57.00,,,,
RAW,1761205394.110,10.128.97.1,41821,A,raspberrypi,1761205397.232,-56.60,,,,
RAW,1761205394.624,10.128.97.1,41821,A,raspberrypi,1761205397.733,-54.00,,,,
RAW,1761205395.648,10.128.97.1,41821,A,raspberrypi,1761205398.734,-62.40,,,,
RAW,1761205396.158,10.128.97.1,41821,A,raspberrypi,1761205399.236,-63.00,,,,
RAW,1761205396.673,10.128.97.1,41821,A,raspberrypi,1761205399.737,-60.00,,,,
RAW,1761205397.186,10.128.97.1,41821,A,raspberrypi,1761205400.238,-54.10,,,,
RAW,1761205397.694,10.128.97.1,41821,A,raspberrypi,1761205400.739,-52.30,,,,
RAW,1761205398.211,10.128.97.1,41821,A,raspberrypi,1761205401.239,-54.70,,,,
RAW,1761205398.718,10.128.97.1,41821,A,raspberrypi,1761205401.740,-58.00,,,,
RAW,1761205399.175,10.128.97.1,41821,A,raspberrypi,1761205402.241,-58.80,,,,
RAW,1761205399.641,10.128.97.1,41821,A,raspberrypi,1761205402.742,-54.30,,,,
RAW,1761205400.158,10.128.97.1,41821,A,raspberrypi,1761205403.243,-51.20,,,,
RAW,1761205400.663,10.128.97.1,41821,A,raspberrypi,1761205403.744,-52.00,,,,
LEG_VAST,1761205400.675,,,A,raspberrypi,,,mean,20,7.000,-57.56
RAW,1761205401.178,10.128.97.1,41821,A,raspberrypi,1761205404.245,-57.20,,,,
RAW,1761205401.689,10.128.97.1,41821,A,raspberrypi,1761205404.746,-59.50,,,,
RAW,1761205402.201,10.128.97.1,41821,A,raspberrypi,1761205405.247,-61.80,,,,
RAW,1761205402.711,10.128.97.1,41821,A,raspberrypi,1761205405.748,-63.00,,,,
RAW,1761205403.124,10.128.97.1,41821,A,raspberrypi,1761205406.249,-58.20,,,,
RAW,1761205403.736,10.128.97.1,41821,A,raspberrypi,1761205406.750,-60.00,,,,
RAW,1761205404.147,10.128.97.1,41821,A,raspberrypi,1761205407.251,-61.00,,,,
RAW,1761205404.657,10.128.97.1,41821,A,raspberrypi,1761205407.752,-59.80,,,,
RAW,1761205405.171,10.128.97.1,41821,A,raspberrypi,1761205408.253,-65.80,,,,
RAW,1761205405.666,10.128.97.1,41821,A,raspberrypi,1761205408.754,-66.80,,,,
RAW,1761205406.193,10.128.97.1,41821,A,raspberrypi,1761205409.255,-64.40,,,,
RAW,1761205406.710,10.128.97.1,41821,A,raspberrypi,1761205409.756,-63.20,,,,
