event,host_time,src_ip,src_port,key,pi_name,payload_ts,rssi_dbm,agg_mode,agg_N,dist_m,rssi_mean
RAW,1761205432.77,10.128.97.1,41821,A,raspberrypi,1761205435.805,-56.3,,,9.5,
RAW,1761205433.228,10.128.97.1,41821,A,raspberrypi,1761205436.306,-59.2,,,9.5,
RAW,1761205433.741,10.128.97.1,41821,A,raspberrypi,1761205436.807,-60,,,9.5,
RAW,1761205434.251,10.128.97.1,41821,A,raspberrypi,1761205437.307,-64.7,,,9.5,
RAW,1761205434.763,10.128.97.1,41821,A,raspberrypi,1761205437.806,-66.2,,,9.5,
RAW,1761205435.278,10.128.97.1,41821,A,raspberrypi,1761205438.309,-60.7,,,9.5,
RAW,1761205435.687,10.128.97.1,41821,A,raspberrypi,1761205438.81,-60.6,,,9.5,
RAW,1761205436.199,10.128.97.1,41821,A,raspberrypi,1761205439.311,-64.2,,,9.5,
RAW,1761205436.709,10.128.97.1,41821,A,raspberrypi,1761205439.812,-67,,,9.5,
RAW,1761205437.237,10.128.97.1,41821,A,raspberrypi,1761205440.313,-69,,,9.5,
RAW,1761205437.738,10.128.97.1,41821,A,raspberrypi,1761205440.814,-68.4,,,9.5,
RAW,1761205438.188,10.128.97.1,41821,A,raspberrypi,1761205441.315,-65,,,9.5,
LEG_VAST,1761205438.229,,,A,raspberrypi,,,mean,20,10,-62.41
RAW,1761205438.694,10.128.97.1,41821,A,raspberrypi,1761205441.816,-62.5,,,10,
RAW,1761205439.279,10.128.97.1,41821,A,raspberrypi,1761205442.317,-67,,,10,
RAW,1761205439.783,10.128.97.1,41821,A,raspberrypi,1761205442.818,-69,,,10,
RAW,1761205440.193,10.128.97.1,41821,A,raspberrypi,1761205443.319,-69,,,10,
